"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 09, 2011","3,172.35","3,066.46","3,175.90","3,064.63","178.01M","2.48%"
"Dec 08, 2011","3,095.49","3,202.33","3,215.59","3,091.23","168.18M","-2.53%"
"Dec 07, 2011","3,175.98","3,225.36","3,244.89","3,131.99","148.58M","-0.11%"
"Dec 06, 2011","3,179.63","3,172.93","3,207.90","3,167.64","141.99M","-0.68%"
"Dec 05, 2011","3,201.28","3,206.67","3,215.78","3,183.57","135.22M","1.15%"
"Dec 02, 2011","3,164.95","3,167.31","3,201.06","3,151.41","160.04M","1.12%"
"Dec 01, 2011","3,129.95","3,151.35","3,168.92","3,119.74","150.49M","-0.78%"
"Nov 30, 2011","3,154.62","2,992.14","3,166.55","2,986.28","246.59M","4.22%"
"Nov 29, 2011","3,026.76","2,995.96","3,047.87","2,972.10","129.58M","0.46%"
"Nov 28, 2011","3,012.93","2,897.48","3,012.93","2,890.76","162.11M","5.46%"
"Nov 25, 2011","2,856.97","2,822.85","2,871.49","2,793.22","128.03M","1.23%"
"Nov 24, 2011","2,822.25","2,849.50","2,876.31","2,807.06","165.47M","-0.01%"
"Nov 23, 2011","2,822.43","2,840.29","2,881.56","2,822.43","183.38M","-1.68%"
"Nov 22, 2011","2,870.68","2,925.32","2,941.76","2,870.68","166.53M","-0.84%"
"Nov 21, 2011","2,894.94","2,981.79","2,981.79","2,894.94","140.57M","-3.41%"
"Nov 18, 2011","2,997.01","2,989.97","3,026.39","2,979.60","126.34M","-0.44%"
"Nov 17, 2011","3,010.29","3,052.94","3,064.15","3,000.67","140.56M","-1.78%"
"Nov 16, 2011","3,064.90","3,038.60","3,102.24","3,027.44","125.45M","0.52%"
"Nov 15, 2011","3,049.13","3,082.04","3,097.98","3,030.16","145.88M","-1.92%"
"Nov 14, 2011","3,108.95","3,169.43","3,174.32","3,090.23","131.61M","-1.28%"
"Nov 11, 2011","3,149.38","3,070.33","3,154.98","3,057.04","142.16M","2.76%"
"Nov 10, 2011","3,064.84","3,011.39","3,122.29","3,008.73","185.76M","-0.34%"
"Nov 09, 2011","3,075.16","3,170.16","3,183.41","3,046.36","206.96M","-2.17%"
"Nov 08, 2011","3,143.30","3,104.93","3,193.62","3,102.67","178.07M","1.28%"
"Nov 07, 2011","3,103.60","3,087.98","3,144.04","3,053.10","206.31M","-0.64%"
"Nov 04, 2011","3,123.55","3,219.71","3,228.11","3,113.44","252.34M","-2.25%"
"Nov 03, 2011","3,195.47","3,039.57","3,221.94","3,029.44","227.67M","2.73%"
"Nov 02, 2011","3,110.59","3,117.88","3,134.83","3,049.70","163.60M","1.38%"
"Nov 01, 2011","3,068.33","3,162.57","3,181.66","3,057.26","265.74M","-5.38%"
"Oct 31, 2011","3,242.84","3,302.78","3,310.30","3,242.84","162.60M","-3.16%"
"Oct 28, 2011","3,348.63","3,378.58","3,411.22","3,333.29","187.22M","-0.59%"
"Oct 27, 2011","3,368.62","3,300.72","3,372.54","3,243.79","282.37M","6.28%"
"Oct 26, 2011","3,169.62","3,167.66","3,227.97","3,146.11","139.98M","-0.15%"
"Oct 25, 2011","3,174.29","3,202.06","3,228.38","3,150.13","145.69M","-1.43%"
"Oct 24, 2011","3,220.46","3,190.71","3,224.09","3,156.37","127.80M","1.55%"
"Oct 21, 2011","3,171.34","3,110.20","3,171.34","3,092.43","158.79M","2.83%"
"Oct 20, 2011","3,084.07","3,108.36","3,148.40","3,082.12","188.07M","-2.32%"
"Oct 19, 2011","3,157.34","3,166.24","3,184.33","3,137.05","187.33M","0.52%"
"Oct 18, 2011","3,141.10","3,125.24","3,152.09","3,088.32","153.52M","-0.79%"
"Oct 17, 2011","3,166.06","3,241.97","3,266.57","3,149.93","155.77M","-1.61%"
"Oct 14, 2011","3,217.89","3,200.52","3,250.48","3,180.05","154.16M","0.97%"
"Oct 13, 2011","3,186.94","3,212.54","3,251.62","3,168.38","210.30M","-1.33%"
"Oct 12, 2011","3,229.76","3,136.55","3,238.07","3,121.16","195.67M","2.42%"
"Oct 11, 2011","3,153.52","3,151.87","3,156.09","3,115.05","147.09M","-0.25%"
